FACS/FAN I.D.,Sample ID,Sample Recovered,Date Collected,Time (GMT),Latitude (deg. N),Longitude (deg. E),Sample Type,Lab ID,Wt. percent in -2.00 phi bin,Wt. percent in -1.00 phi bin,Wt. percent in -0.75 phi bin,Wt. percent in -0.50 phi bin,Wt. percent in -0.25 phi bin,Wt. percent in 0.00 phi bin,Wt. percent in 0.25 phi bin,Wt. percent in 0.50 phi bin,Wt. percent in 0.75 phi bin,Wt. percent in 1.00 phi bin,Wt. percent in 1.25 phi bin,Wt. percent in 1.50 phi bin,Wt. percent in 1.75 phi bin,Wt. percent in 2.00 phi bin,Wt. percent in 2.25 phi bin,Wt. percent in 2.50 phi bin,Wt. percent in 2.75 phi bin,Wt. percent in 3.00 phi bin,Wt. percent in 3.25 phi bin,Wt. percent in 3.50 phi bin,Wt. percent in 3.75 phi bin,Wt. percent in 4.00 phi bin,Wt. percent in 4.25 phi bin,Wt. percent in 4.50 phi bin,Wt. percent in 4.75 phi bin,Wt. percent in 5.00 phi bin,Wt. percent in 5.25 phi bin,Wt. percent in 5.50 phi bin,Wt. percent in 5.75 phi bin,Wt. percent in 6.00 phi bin,Wt. percent in 6.25 phi bin,Wt. percent in 6.50 phi bin,Wt. percent in 6.75 phi bin,Wt. percent in 7.00 phi bin,Wt. percent in 7.25 phi bin,Wt. percent in 7.50 phi bin,Wt. percent in 7.75 phi bin,Wt. percent in 8.00 phi bin,Wt. percent in 8.25 phi bin,Wt. percent in 8.50 phi bin,Wt. percent in 8.75 phi bin,Wt. percent in 9.00 phi bin,Wt. percent in 9.25 phi bin,Wt. percent in 9.50 phi bin,Wt. percent in 9.75 phi bin,Wt. percent in 10.00 phi bin,Wt. percent in 10.25 phi bin,Wt. percent in 10.50 phi bin,Wt. percent in 10.75 phi bin,Wt. percent in 11.00 phi bin,Wt. percent in 11.25 phi bin,Wt. percent in 11.50 phi bin,Wt. percent in 12.00 phi bin,Wt. percent in 13.00 phi bin,Percent Gravel,Percent Sand,Percent Silt,Percent Clay,Percent Mud,D5 Phi, D10 Phi, D16 Phi, D25 Phi, D50 Phi, D75 Phi, D84 Phi, D90 Phi, D95 Phi, F-W Median, F-W Mean, F-W Sorting, F-W Skewness, F-W Kurtosis, Inman Median, Inman Mean, Inman Sorting, Inman Skew 16-84, Inman Skew 05-95, Inman Kurtosis,Moment 1 Mean,Moment 2 Variance,Moment 3 Skewness,Moment 4 Kurtosis,
2015-648-FA,SS21,yes,8/27/2015,N.A.,48.150946,-123.566493,surface, 15-648FA-DEN_37,66.19,6.42,0.39,0.7,1.28,2.02,2.79,3.33,3.49,3.3,2.79,2.19,1.6,1.08,0.66,0.4,0.24,0.15,0.1,0.07,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0,0,0,0,72.61,26.67,0.49,0.23,0.72,-3.85,-3.7,-3.52,-3.25,-2.49,-0.25,0.56,1.01,1.51,-2.49,-1.81,1.83,0.49,0.73,-2.49,-1.48,2.04,0.5,0.65,0.31,-1.23,2.28,2.18,10.59, 
2015-648-FA,SS22,yes,8/27/2015,N.A.,48.150167,-123.565665,surface, 15-648FA-DEN_38,43.77,9.93,0.27,0.7,1.44,2.3,3.12,3.82,4.44,4.99,4.95,4.4,3.52,2.61,1.85,1.3,0.92,0.67,0.48,0.35,0.28,0.23,0.2,0.19,0.19,0.18,0.17,0.16,0.16,0.16,0.18,0.19,0.19,0.19,0.18,0.17,0.15,0.14,0.12,0.1,0.09,0.08,0.08,0.07,0.07,0.06,0.05,0.04,0.03,0.02,0.01,0,0,0,53.7,42.66,2.79,0.85,3.64,-3.77,-3.54,-3.27,-2.86,-0.74,1.01,1.49,1.97,2.99,-0.74,-0.84,2.21,0.02,0.72,-0.74,-0.89,2.38,-0.06,0.15,0.42,-0.34,4.56,1.58,6.62, 
2015-648-FA,SS23,yes,8/27/2015,N.A.,48.150523,-123.562804,surface, 15-648FA-DEN_39,3.42,4.5,0.59,0.84,1.32,1.99,2.84,3.84,5.06,6.31,7.01,7.33,7.51,7.53,7.21,6.45,5.26,3.94,2.86,2.1,1.55,1.09,0.72,0.49,0.4,0.35,0.31,0.29,0.29,0.31,0.37,0.43,0.47,0.5,0.5,0.49,0.45,0.42,0.38,0.33,0.29,0.26,0.24,0.22,0.21,0.19,0.17,0.13,0.11,0.08,0.04,0.01,0,0,7.93,82.63,6.79,2.65,9.44,-0.64,-0.37,0.29,0.78,1.67,2.56,3.09,3.87,6.75,1.67,1.68,1.82,0.2,1.7,1.67,1.69,1.4,0.01,0.99,1.64,1.87,4.55,1.32,6.19, 
2015-648-FA,SS24,yes,8/28/2015,N.A.,48.139552,-123.577355,surface, 15-648FA-DEN_40,0,0.04,0,0,0.02,0.22,0.54,0.77,1.14,1.86,2.47,3.28,5.44,9.37,14.04,17.28,17.09,12.96,7.34,2.94,0.81,0.24,0.18,0.13,0.07,0.05,0.05,0.05,0.05,0.06,0.08,0.1,0.12,0.13,0.13,0.12,0.11,0.1,0.09,0.08,0.07,0.06,0.05,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.01,0,0,0,0.04,97.79,1.54,0.63,2.16,1.05,1.48,1.76,2,2.41,2.78,2.95,3.12,3.34,2.41,2.37,0.65,-0.15,1.21,2.41,2.35,0.6,-0.1,-0.37,0.92,2.41,0.95,2.92,22.38, 
2015-648-FA,SS25,yes,8/28/2015,N.A.,48.141916,-123.573098,surface, 15-648FA-DEN_41,0,0.04,0,0.03,0.62,2.15,4.35,6.77,9,11,12.18,12.68,12.18,10.5,7.93,5.02,2.53,1.05,0.39,0.16,0.08,0.04,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.08,0.08,0.08,0.07,0.07,0.06,0.06,0.05,0.05,0.05,0.04,0.04,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0,0,0,0.04,98.66,0.86,0.44,1.29,0.15,0.37,0.56,0.8,1.33,1.85,2.08,2.28,2.55,1.33,1.32,0.74,0,0.94,1.33,1.32,0.76,-0.01,0.03,0.59,1.39,1,3.23,24.49, 
2015-648-FA,SS26,yes,8/28/2015,N.A.,48.144961,-123.569773,surface, 15-648FA-DEN_42,0,0.08,0,0,0.14,1.25,3.51,6.48,9.9,13.59,15.72,15.33,12.71,8.78,5.02,2.35,0.93,0.41,0.22,0.13,0.08,0.06,0.05,0.05,0.07,0.09,0.09,0.1,0.11,0.13,0.17,0.19,0.22,0.22,0.22,0.21,0.19,0.17,0.15,0.13,0.11,0.1,0.1,0.09,0.09,0.07,0.06,0.05,0.04,0.03,0.01,0,0,0,0.08,96.61,2.27,1.04,3.31,0.25,0.46,0.63,0.83,1.24,1.68,1.9,2.12,2.53,1.24,1.26,0.66,0.09,1.1,1.24,1.26,0.63,0.04,0.24,0.8,1.42,1.63,3.88,22.08, 
2015-648-FA,SS27,yes,8/28/2015,N.A.,48.147612,-123.569734,surface, 15-648FA-DEN_43,65.25,9.9,4.1,3.44,3.02,2.94,2.92,2.64,2.12,1.49,0.91,0.48,0.22,0.11,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,75.15,24.56,0.2,0.1,0.29,-3.85,-3.69,-3.51,-3.23,-2.47,-0.99,-0.39,0.12,0.59,-2.47,-2.12,1.45,0.35,0.81,-2.47,-1.95,1.56,0.33,0.54,0.42,-1.48,1.15,2.68,18.08, 
2015-648-FA,SS28,yes,8/28/2015,N.A.,48.147347,-123.569234,surface, 15-648FA-DEN_44,73.95,5.19,0.49,0.92,1.55,2.09,2.49,2.7,2.76,2.63,2.16,1.45,0.76,0.32,0.12,0.06,0.04,0.02,0.01,0.01,0.01,0.01,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,79.14,20.58,0.19,0.09,0.28,-3.87,-3.73,-3.57,-3.32,-2.65,-0.62,-0.02,0.56,1.03,-2.65,-2.08,1.63,0.49,0.74,-2.65,-1.79,1.77,0.48,0.69,0.38,-1.51,1.44,2.39,12.38, 
2015-648-FA,SS29,yes,8/28/2015,N.A.,48.148921,-123.566998,surface, 15-648FA-DEN_45,49.38,7.88,0.59,0.76,1.03,1.39,1.79,2.16,2.5,2.89,3.16,3.25,3.11,2.73,2.2,1.66,1.22,0.95,0.77,0.67,0.58,0.51,0.46,0.46,0.47,0.49,0.47,0.45,0.43,0.44,0.46,0.47,0.46,0.45,0.41,0.38,0.33,0.3,0.26,0.23,0.2,0.18,0.17,0.16,0.15,0.13,0.12,0.1,0.08,0.06,0.03,0.01,0,0,57.27,33.92,6.92,1.9,8.82,-3.8,-3.6,-3.35,-2.99,-0.62,1.37,2.15,3.46,6.08,-0.62,-0.6,2.87,0.18,0.93,-0.62,-0.6,2.75,0.01,0.64,0.79,-0.1,7.42,1.53,5, 
2015-648-FA,SS30,yes,8/28/2015,N.A.,48.149046,-123.567202,surface, 15-648FA-DEN_46,0,0.67,0.02,0.53,1.89,3.7,5.56,7.18,8.61,9.85,10.4,10.21,9.2,7.72,5.93,4.14,2.62,1.6,1,0.68,0.51,0.42,0.36,0.34,0.35,0.35,0.33,0.31,0.32,0.34,0.38,0.4,0.41,0.41,0.39,0.37,0.33,0.3,0.27,0.23,0.2,0.19,0.17,0.16,0.15,0.13,0.12,0.09,0.07,0.05,0.03,0.01,0,0,0.67,91.77,5.7,1.87,7.56,-0.1,0.16,0.39,0.67,1.29,1.98,2.4,3.04,5.91,1.29,1.36,1.41,0.32,1.87,1.29,1.39,1.01,0.1,1.6,1.98,1.65,3.12,2.41,9.97, 
2015-648-FA,SS31,yes,8/28/2015,N.A.,48.149286,-123.567563,surface, 15-648FA-DEN_47,26.07,8.46,0.42,0.89,1.67,2.56,3.33,3.82,4.34,5.2,6.16,6.9,7.16,6.59,5.31,3.67,2.21,1.27,0.72,0.41,0.24,0.14,0.1,0.08,0.08,0.08,0.08,0.08,0.09,0.1,0.12,0.13,0.14,0.15,0.14,0.14,0.13,0.11,0.1,0.09,0.08,0.07,0.07,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0,0,0,34.53,63.03,1.74,0.69,2.43,-3.62,-3.23,-2.77,-2.08,0.66,1.68,2.02,2.32,2.79,0.66,-0.03,2.17,-0.38,0.7,0.66,-0.38,2.4,-0.43,-0.45,0.34,0.34,4.02,0.81,5.15, 
2015-648-FA,SS32,yes,8/28/2015,N.A.,48.149467,-123.567796,surface, 15-648FA-DEN_48,0,2.26,4.49,6.15,9.02,12.23,14.08,13.59,11.65,9.18,6.79,4.47,2.55,1.29,0.63,0.29,0.13,0.07,0.04,0.03,0.01,0.02,0.02,0.03,0.03,0.03,0.04,0.04,0.04,0.04,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.01,0,0,0,0,2.26,96.7,0.73,0.32,1.05,-0.82,-0.61,-0.4,-0.18,0.28,0.79,1.05,1.28,1.61,0.28,0.31,0.73,0.07,1.03,0.28,0.32,0.73,0.05,0.15,0.67,0.38,1.02,3.8,30.5, 
2015-648-FA,SS33,yes,8/28/2015,N.A.,48.149557,-123.567901,surface, 15-648FA-DEN_49,0,4.19,5.59,6.65,8.61,10.81,12.14,12.14,10.9,9.02,6.82,4.73,3.06,1.86,1.02,0.49,0.23,0.11,0.06,0.05,0.03,0.02,0.02,0.02,0.04,0.04,0.04,0.04,0.05,0.06,0.07,0.08,0.09,0.09,0.09,0.09,0.08,0.07,0.07,0.06,0.05,0.05,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0,0,0,4.19,94.34,0.99,0.48,1.47,-0.96,-0.74,-0.51,-0.25,0.29,0.86,1.14,1.41,1.8,0.29,0.31,0.83,0.06,1.02,0.29,0.32,0.83,0.03,0.15,0.66,0.41,1.37,3.52,24.66, 
2015-648-FA,SS34,yes,8/28/2015,N.A.,48.14981,-123.568269,surface, 15-648FA-DEN_50,2.94,6.06,4.71,6.41,8.86,10.92,11.73,11.1,9.57,7.87,6.24,4.75,3.33,2.06,1.11,0.51,0.21,0.09,0.06,0.04,0.03,0.01,0.01,0.03,0.05,0.05,0.04,0.05,0.05,0.06,0.06,0.07,0.08,0.09,0.09,0.08,0.08,0.07,0.06,0.05,0.05,0.04,0.05,0.05,0.05,0.04,0.03,0.02,0.01,0.01,0,0,0,0,9,89.6,0.95,0.45,1.4,-0.64,-0.95,-0.65,-0.35,0.22,0.84,1.15,1.44,1.81,0.22,0.24,0.82,0.17,0.84,0.22,0.25,0.9,0.04,0.41,0.36,0.3,1.53,2.76,19.86, 
2015-652-FA,SG1,yes,7/28/2015,22:30,48.14543,-123.5671,surface, 15-652FA_01,0,0,0,0,0,0.01,0.03,0.02,0.06,0.22,0.24,0.17,0.33,0.89,1.9,3.23,4.67,5.65,6.02,5.8,4.86,3.47,2.37,2.13,2.46,2.75,2.83,2.92,3.2,3.59,4,4.16,4.12,3.88,3.52,3.15,2.67,2.28,1.92,1.57,1.33,1.16,1.04,0.96,0.92,0.84,0.81,0.68,0.55,0.37,0.21,0.05,0,0,0,37.58,50.02,12.4,62.42,2.36,2.67,2.94,3.32,5.24,6.94,7.63,8.33,9.35,5.24,5.27,2.23,0.1,0.79,5.24,5.28,2.34,0.02,0.26,0.49,5.32,4.98,0.37,2.28, 
2015-652-FA,SG1 duplicate,yes,7/28/2015,22:30,48.14543,-123.5671,surface, 15-652FA_16,0,0,0,0,0,0,0,0,0.07,0.36,0.41,0.3,0.55,1.45,2.95,4.83,6.9,8.36,8.76,7.94,6.34,4.66,3.36,2.72,2.52,2.43,2.31,2.21,2.21,2.31,2.47,2.54,2.51,2.39,2.2,1.99,1.72,1.5,1.3,1.09,0.94,0.83,0.75,0.69,0.66,0.6,0.58,0.48,0.38,0.25,0.14,0.03,0,0,0,53.9,37.39,8.71,46.1,2.18,2.46,2.69,2.97,3.79,6.11,7.02,7.78,8.87,3.79,4.5,2.09,0.51,0.87,3.79,4.85,2.16,0.49,0.8,0.55,4.59,4.61,0.89,2.96, 
2015-652-FA,SG2,yes,7/28/2015,23:30,48.14602,-123.56605,surface, 15-652FA_02,0,0,0,0,0,0.02,0.06,0.04,0.21,0.8,1.13,1.29,2.26,4.44,7.57,10.84,13.31,13.59,11.89,8.98,6.09,3.77,2.22,1.37,0.96,0.73,0.58,0.48,0.42,0.42,0.45,0.49,0.52,0.52,0.51,0.48,0.44,0.4,0.35,0.31,0.28,0.26,0.25,0.24,0.24,0.21,0.19,0.15,0.11,0.07,0.04,0.01,0,0,0,86.29,11,2.71,13.71,1.68,1.99,2.2,2.43,2.9,3.46,3.85,4.53,6.78,2.9,2.98,1.18,0.33,2.02,2.9,3.02,0.82,0.15,1.62,2.11,3.21,2.29,2.33,9.73, 
2015-652-FA,SG3,yes,7/29/2015,16:50,48.14952,-123.56532,surface, 15-652FA_03,1.77,1.81,0.64,1.57,3.11,5.12,7.25,9.01,10.27,10.92,10.36,8.92,7.14,5.47,4.07,2.93,2.03,1.36,0.92,0.62,0.41,0.25,0.17,0.13,0.13,0.13,0.13,0.13,0.14,0.16,0.19,0.21,0.23,0.24,0.23,0.23,0.2,0.19,0.17,0.14,0.13,0.12,0.12,0.11,0.11,0.09,0.07,0.05,0.04,0.03,0.02,0,0,0,3.58,92.37,2.85,1.19,4.04,-0.59,-0.19,0.08,0.36,0.97,1.65,2.04,2.47,3.38,0.97,1.03,1.09,0.15,1.26,0.97,1.06,0.98,0.09,0.43,1.03,1.18,2.55,2.34,12.25, 
2015-652-FA,SG4,yes,7/29/2015,17:40,48.14993,-123.56398,surface, 15-652FA_04,0.55,0.93,0,0.01,0.18,0.52,0.95,1.2,1.63,2.6,3.43,4.05,4.98,6.06,6.81,7.14,7.15,6.93,6.29,5.15,3.77,2.49,1.63,1.26,1.18,1.15,1.08,1.03,1.04,1.13,1.29,1.41,1.49,1.5,1.45,1.38,1.25,1.13,1,0.86,0.75,0.66,0.59,0.54,0.5,0.45,0.43,0.36,0.29,0.2,0.11,0.03,0,0,1.48,71.36,20.4,6.76,27.15,0.61,1.11,1.5,1.92,2.82,4.35,6.32,7.34,8.47,2.82,3.54,2.4,0.45,1.32,2.82,3.91,2.41,0.45,0.72,0.63,3.46,5.85,0.97,3.56, 
2015-652-FA,SG5,yes,7/29/2015,19:25,48.15128,-123.56312,surface, 15-652FA_05,1.34,2.63,0.09,0.47,1.14,1.88,2.47,2.79,3.27,4.21,5.24,6.48,8.22,10.01,11,10.46,8.48,5.86,3.59,2.05,1.16,0.65,0.36,0.24,0.22,0.22,0.21,0.21,0.22,0.26,0.31,0.35,0.38,0.38,0.37,0.35,0.32,0.29,0.26,0.22,0.2,0.19,0.17,0.16,0.15,0.13,0.11,0.08,0.06,0.04,0.03,0.01,0,0,3.97,89.5,4.71,1.83,6.53,-0.36,0.25,0.75,1.23,2,2.6,2.91,3.29,5.58,2,1.88,1.44,0.03,1.78,2,1.83,1.08,-0.15,0.57,1.74,2.05,3.08,1.53,8.36, 
2015-652-FA,SG6,yes,7/29/2015,20:00,48.15087,-123.56365,surface, 15-652FA_06,0,0,0,0,0,0.04,0.22,0.31,0.55,1.13,1.57,1.82,2.33,3.08,3.79,4.36,4.79,4.97,5.17,5.37,5.17,4.58,4.07,3.98,4.02,3.85,3.43,2.96,2.61,2.4,2.31,2.22,2.13,2,1.84,1.68,1.48,1.31,1.15,0.98,0.87,0.79,0.73,0.7,0.68,0.62,0.6,0.5,0.39,0.26,0.15,0.03,0,0,0,49.25,42.28,8.47,50.75,1.42,1.92,2.32,2.8,4.05,5.84,6.85,7.71,8.9,4.05,4.4,2.26,0.27,1.01,4.05,4.58,2.26,0.24,0.49,0.65,4.47,5.04,0.69,2.96, 
2015-652-FA,SG7,yes,7/29/2015,21:15,48.1495,-123.56252,surface, 15-652FA_07,0.89,1.05,0.08,0.6,2.26,4.75,7.56,10.05,11.86,12.44,11.58,9.66,7.52,5.56,3.91,2.63,1.68,1.04,0.66,0.43,0.29,0.19,0.14,0.12,0.1,0.11,0.12,0.13,0.13,0.14,0.16,0.19,0.2,0.21,0.2,0.19,0.17,0.15,0.12,0.1,0.09,0.09,0.08,0.08,0.08,0.07,0.05,0.03,0.03,0.02,0.01,0,0,0,1.93,94.75,2.45,0.87,3.32,-0.24,0.02,0.22,0.45,0.97,1.57,1.92,2.27,2.97,0.97,1.04,0.91,0.18,1.17,0.97,1.07,0.85,0.11,0.46,0.89,1.17,1.97,2.76,15.43, 
2015-652-FA,SG8,yes,7/30/2015,18:00,48.14755,-123.56135,surface, 15-652FA_08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.23,0.54,1.04,1.75,2.51,3.22,3.81,4.28,4.74,5.33,5.77,5.86,5.6,5.21,4.93,4.73,4.6,4.36,4.06,3.7,3.29,2.91,2.48,2.14,1.84,1.55,1.36,1.21,1.11,1.04,0.99,0.91,0.88,0.73,0.59,0.41,0.23,0.05,0,0,0,17.41,69.69,12.9,82.59,3.15,3.55,3.92,4.39,5.5,6.91,7.65,8.42,9.45,5.5,5.69,1.89,0.2,1.02,5.5,5.79,1.86,0.15,0.43,0.69,5.77,3.48,0.6,2.89, 
2015-652-FA,SG9,yes,7/30/2015,18:25,48.14778,-123.56107,surface, 15-652FA_09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.15,0.31,0.37,0.39,0.52,0.87,1.53,2.71,4.23,5.66,6.61,7.04,7.17,7.1,6.92,6.45,5.84,5.15,4.44,3.82,3.2,2.73,2.34,1.98,1.75,1.58,1.46,1.37,1.31,1.19,1.15,0.96,0.77,0.54,0.3,0.07,0,0,0,2.63,80.62,16.75,97.37,4.35,4.7,4.97,5.31,6.19,7.35,8.08,8.86,9.75,6.19,6.41,1.6,0.26,1.09,6.19,6.52,1.55,0.21,0.55,0.74,6.46,2.6,0.68,3.16, 
2015-652-FA,SG10,yes,7/30/2015,18:45,48.14818,-123.56143,surface, 15-652FA_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.28,0.43,0.44,0.41,0.5,0.82,1.59,2.8,4.11,5.22,6.09,6.85,7.37,7.67,7.45,6.92,6.18,5.35,4.58,3.77,3.14,2.63,2.16,1.87,1.66,1.52,1.42,1.37,1.25,1.21,1.01,0.82,0.57,0.33,0.08,0,0,0,2.16,79.93,17.91,97.84,4.55,4.92,5.22,5.59,6.43,7.49,8.18,8.94,9.8,6.43,6.61,1.54,0.23,1.13,6.43,6.7,1.48,0.18,0.5,0.77,6.66,2.43,0.59,3.22, 
2015-652-FA,SG11,yes,7/30/2015,19:10,48.14808,-123.56173,surface, 15-652FA_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0.15,0.3,0.58,0.92,1.22,1.49,1.83,2.39,3.31,4.39,5.31,5.87,6.14,6.3,6.36,6.35,6.07,5.64,5.08,4.46,3.88,3.25,2.76,2.34,1.94,1.68,1.49,1.35,1.26,1.21,1.1,1.06,0.89,0.72,0.5,0.28,0.07,0,0,0,6.57,77.54,15.89,93.43,3.79,4.34,4.72,5.14,6.14,7.3,7.99,8.74,9.67,6.13,6.28,1.71,0.17,1.11,6.13,6.35,1.64,0.13,0.36,0.8,6.32,2.9,0.5,3.03, 
2015-652-FA,SG12,yes,7/31/2015,14:45,48.1452,-123.56708,surface, 15-652FA_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.12,0.13,0.12,0.14,0.19,0.38,1.01,2.07,3.18,4.09,4.89,5.77,6.66,7.46,7.75,7.62,7.15,6.44,5.69,4.79,4.04,3.36,2.7,2.25,1.91,1.67,1.52,1.43,1.3,1.25,1.05,0.85,0.6,0.34,0.08,0,0,0,0.75,78.95,20.3,99.25,4.82,5.17,5.48,5.86,6.7,7.71,8.34,9.02,9.84,6.7,6.84,1.47,0.2,1.11,6.7,6.91,1.43,0.15,0.44,0.76,6.89,2.18,0.57,3.15, 
2015-652-FA,SG13,yes,7/31/2015,15:30,48.14598,-123.56768,surface, 15-652FA_13,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.02,0.04,0.05,0.06,0.06,0.07,0.06,0.05,0.03,0.03,0.23,0.96,1.87,2.64,3.47,4.7,6.14,7.51,8.23,8.4,8.07,7.41,6.65,5.68,4.83,4.04,3.24,2.67,2.22,1.89,1.66,1.51,1.33,1.26,1.04,0.85,0.59,0.33,0.08,0,0,0,0.49,76.8,22.71,99.51,5.15,5.52,5.82,6.16,6.92,7.88,8.46,9.07,9.84,6.92,7.07,1.37,0.21,1.12,6.92,7.14,1.32,0.17,0.44,0.78,7.1,1.93,0.49,3.42, 
2015-652-FA,SG14,yes,7/31/2015,17:30,48.14732,-123.56338,surface, 15-652FA_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.28,0.83,1.64,2.48,3.44,4.45,5.15,5.39,5.41,5.55,5.59,5.31,4.76,4.22,3.91,3.74,3.67,3.53,3.36,3.15,2.9,2.66,2.36,2.12,1.9,1.65,1.48,1.34,1.23,1.15,1.11,1,0.96,0.81,0.65,0.46,0.26,0.06,0,0,0,23.71,62.24,14.06,76.29,2.98,3.33,3.64,4.06,5.23,6.93,7.77,8.59,9.57,5.23,5.55,2.03,0.27,0.94,5.23,5.71,2.06,0.23,0.5,0.6,5.63,4,0.64,2.69, 
2015-652-FA,SG15,yes,7/31/2015,18:45,48.14725,-123.564,surface, 15-652FA_15,0,0,0,0,0,0.03,0.17,0.31,0.81,1.97,3.26,4.86,7.39,10.44,12.68,12.95,11.27,8.48,5.92,3.98,2.63,1.68,1.06,0.75,0.62,0.56,0.5,0.45,0.44,0.46,0.51,0.54,0.55,0.54,0.51,0.48,0.42,0.38,0.33,0.28,0.25,0.23,0.22,0.2,0.2,0.17,0.16,0.13,0.1,0.07,0.04,0.01,0,0,0,88.83,8.77,2.4,11.17,1.15,1.44,1.67,1.91,2.41,3.02,3.47,4.28,6.63,2.41,2.51,1.28,0.36,2.03,2.41,2.57,0.9,0.17,1.65,2.05,2.77,2.58,2.32,9.34, 
